	.id	set1	set2	intersect	len_set1	len_set2	background	FET.p.val	rank	TF	prev_rank
613	ARCHS4	TCGA-04-1331-01	KDM5B_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	614	KDM5B	0.22395833333333334
614	Enrichr	TCGA-04-1331-01	RGS7	2	300	299	20000	0.9407705674312575	615	RGS7	0.2245762711864407
615	ARCHS4	TCGA-04-1331-01	HOXD1_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	616	HOXD1	0.22526041666666666
616	Enrichr	TCGA-04-1331-01	ZNF718	2	300	299	20000	0.9407705674312575	617	ZNF718	0.22627118644067798
617	ARCHS4	TCGA-04-1331-01	TCF15_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	618	TCF15	0.2265625
618	GTEx	TCGA-04-1331-01	NKX11_GTEX_PEARSON	3	300	300	20000	0.8306504953058418	619	NKX11	0.22666666666666666
619	ReMap	TCGA-04-1331-01	KMT2A	8	300	1452	20000	0.9998576115630209	620	KMT2A	0.2271186440677966
620	GTEx	TCGA-04-1331-01	SOHLH2_GTEX_PEARSON	3	300	300	20000	0.8306504953058418	621	SOHLH2	0.22787878787878788
621	Enrichr	TCGA-04-1331-01	EBF4	2	300	299	20000	0.9407705674312575	622	EBF4	0.22796610169491524
622	Enrichr	TCGA-04-1331-01	ZNF154	2	300	299	20000	0.9407705674312575	623	ZNF154	0.2288135593220339
623	GTEx	TCGA-04-1331-01	SLC2A4RG_GTEX_PEARSON	3	300	300	20000	0.8306504953058418	624	SLC2A4RG	0.2290909090909091
624	GTEx	TCGA-04-1331-01	BAZ2A_GTEX_PEARSON	3	300	300	20000	0.8306504953058418	625	BAZ2A	0.23030303030303031
625	ReMap	TCGA-04-1331-01	ATF2	8	300	1454	20000	0.9998608133567082	626	ATF2	0.2305084745762712
626	Enrichr	TCGA-04-1331-01	ZNF92	2	300	299	20000	0.9407705674312575	627	ZNF92	0.2305084745762712
627	Enrichr	TCGA-04-1331-01	HOXA4	2	300	299	20000	0.9407705674312575	628	HOXA4	0.23135593220338982
628	ChEA	TCGA-04-1331-01	FOXA1_27197147_CHIPSEQ_ENDOMETRIOIDADENOCARCINOMA_HUMAN	2	300	543	20000	0.9976870462808193	629	FOXA1	0.2315035799522673
629	GTEx	TCGA-04-1331-01	SALL3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	630	SALL3	0.2315151515151515
630	ARCHS4	TCGA-04-1331-01	ZNF668_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	631	ZNF668	0.23177083333333334
631	Enrichr	TCGA-04-1331-01	SIM1	2	300	299	20000	0.9407705674312575	632	SIM1	0.23220338983050848
632	Enrichr	TCGA-04-1331-01	RCOR2	2	300	299	20000	0.9407705674312575	633	RCOR2	0.2330508474576271
633	ARCHS4	TCGA-04-1331-01	PAX7_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	634	PAX7	0.23307291666666666
634	ReMap	TCGA-04-1331-01	POU2F1	8	300	1454	20000	0.9998608133567082	635	POU2F1	0.23389830508474577
635	Enrichr	TCGA-04-1331-01	ZC3H13	2	300	299	20000	0.9407705674312575	636	ZC3H13	0.23389830508474577
636	GTEx	TCGA-04-1331-01	ZNF529_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	637	ZNF529	0.23393939393939395
637	ARCHS4	TCGA-04-1331-01	ZNF462_ARCHS4_PEARSON	3	300	300	20000	0.8306504953058418	638	ZNF462	0.234375
638	Enrichr	TCGA-04-1331-01	TFAP4	2	300	299	20000	0.9407705674312575	639	TFAP4	0.2347457627118644
639	GTEx	TCGA-04-1331-01	ZNF48_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	640	ZNF48	0.23515151515151514
640	GTEx	TCGA-04-1331-01	TERB1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	641	TERB1	0.23636363636363636
641	Enrichr	TCGA-04-1331-01	FOXL1	2	300	299	20000	0.9407705674312575	642	FOXL1	0.2364406779661017
642	ARCHS4	TCGA-04-1331-01	ZNF488_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	643	ZNF488	0.23697916666666666
643	ReMap	TCGA-04-1331-01	PRDM14	8	300	1454	20000	0.9998608133567082	644	PRDM14	0.23728813559322035
644	Enrichr	TCGA-04-1331-01	DLX3	2	300	299	20000	0.9407705674312575	645	DLX3	0.23728813559322035
645	GTEx	TCGA-04-1331-01	ZNF569_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	646	ZNF569	0.23757575757575758
646	Enrichr	TCGA-04-1331-01	ZSCAN23	2	300	299	20000	0.9407705674312575	647	ZSCAN23	0.23813559322033898
647	GTEx	TCGA-04-1331-01	UNCX_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	648	UNCX	0.2387878787878788
648	Enrichr	TCGA-04-1331-01	HSF2	2	300	299	20000	0.9407705674312575	649	HSF2	0.23898305084745763
649	ARCHS4	TCGA-04-1331-01	ZBTB37_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	650	ZBTB37	0.23958333333333334
650	Enrichr	TCGA-04-1331-01	ZNF506	2	300	299	20000	0.9407705674312575	651	ZNF506	0.23983050847457626
651	GTEx	TCGA-04-1331-01	FOXK1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	652	FOXK1	0.24
652	ReMap	TCGA-04-1331-01	PGR	8	300	1454	20000	0.9998608133567082	653	PGR	0.24067796610169492
653	Enrichr	TCGA-04-1331-01	TBX20	2	300	299	20000	0.9407705674312575	654	TBX20	0.24067796610169492
654	ARCHS4	TCGA-04-1331-01	ZNF461_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	655	ZNF461	0.24088541666666666
655	ChEA	TCGA-04-1331-01	GRHL2_25758223_CHIPSEQ_PLACENTA_MOUSE	5	300	913	20000	0.9981942010258076	656	GRHL2	0.24105011933174225
656	GTEx	TCGA-04-1331-01	LIN28B_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	657	LIN28B	0.2412121212121212
657	Enrichr	TCGA-04-1331-01	DNAJC2	2	300	299	20000	0.9407705674312575	658	DNAJC2	0.24152542372881355
658	Enrichr	TCGA-04-1331-01	TIGD6	2	300	299	20000	0.9407705674312575	659	TIGD6	0.2423728813559322
659	ARCHS4	TCGA-04-1331-01	NFX1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	660	NFX1	0.24348958333333334
660	GTEx	TCGA-04-1331-01	ATOH1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	661	ATOH1	0.24363636363636362
661	GTEx	TCGA-04-1331-01	CAMTA2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	662	CAMTA2	0.24484848484848484
662	Enrichr	TCGA-04-1331-01	HAND1	2	300	299	20000	0.9407705674312575	663	HAND1	0.24491525423728813
663	Enrichr	TCGA-04-1331-01	ZNF493	2	300	299	20000	0.9407705674312575	664	ZNF493	0.2457627118644068
664	ChEA	TCGA-04-1331-01	ZFP57_27257070_CHIPSEQ_ESCS_MOUSE	4	300	807	20000	0.9982731778917807	665	ZFP57	0.2458233890214797
665	Enrichr	TCGA-04-1331-01	ZNF543	2	300	299	20000	0.9407705674312575	666	ZNF543	0.24661016949152542
666	GTEx	TCGA-04-1331-01	SMAD3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	667	SMAD3	0.24727272727272728
667	ARCHS4	TCGA-04-1331-01	HEY2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	668	HEY2	0.24739583333333334
668	ReMap	TCGA-04-1331-01	MAF	8	300	1454	20000	0.9998608133567082	669	MAF	0.24745762711864408
669	Enrichr	TCGA-04-1331-01	SOX18	2	300	299	20000	0.9407705674312575	670	SOX18	0.24745762711864408
670	Enrichr	TCGA-04-1331-01	ZNF484	2	300	299	20000	0.9407705674312575	671	ZNF484	0.2483050847457627
671	GTEx	TCGA-04-1331-01	GDNF_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	672	GDNF	0.24848484848484848
672	Enrichr	TCGA-04-1331-01	HOXD4	2	300	299	20000	0.9407705674312575	673	HOXD4	0.24915254237288137
673	Enrichr	TCGA-04-1331-01	ZC3H6	2	300	299	20000	0.9407705674312575	674	ZC3H6	0.25
674	ARCHS4	TCGA-04-1331-01	ARID3B_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	675	ARID3B	0.25
675	ChEA	TCGA-04-1331-01	TCF4_18268006_CHIPCHIP_LS174T_HUMAN	1	300	436	20000	0.9987224679732736	676	TCF4	0.25059665871121717
676	ReMap	TCGA-04-1331-01	STAT5A	8	300	1454	20000	0.9998608133567082	677	STAT5A	0.25084745762711863
677	Enrichr	TCGA-04-1331-01	ZNF713	2	300	299	20000	0.9407705674312575	678	ZNF713	0.25084745762711863
678	GTEx	TCGA-04-1331-01	HIVEP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	679	HIVEP2	0.2509090909090909
679	Enrichr	TCGA-04-1331-01	MNX1	2	300	299	20000	0.9407705674312575	680	MNX1	0.25169491525423726
680	GTEx	TCGA-04-1331-01	KLF6_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	681	KLF6	0.25333333333333335
681	Enrichr	TCGA-04-1331-01	PTF1A	2	300	299	20000	0.9407705674312575	682	PTF1A	0.2533898305084746
682	ARCHS4	TCGA-04-1331-01	ZBTB10_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	683	ZBTB10	0.25390625
683	Enrichr	TCGA-04-1331-01	MAFA	2	300	299	20000	0.9407705674312575	684	MAFA	0.2542372881355932
684	Enrichr	TCGA-04-1331-01	KLF8	2	300	299	20000	0.9407705674312575	685	KLF8	0.25508474576271184
685	ARCHS4	TCGA-04-1331-01	ZNF721_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	686	ZNF721	0.2552083333333333
686	GTEx	TCGA-04-1331-01	LHX6_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	687	LHX6	0.25575757575757574
687	Enrichr	TCGA-04-1331-01	NUFIP1	2	300	299	20000	0.9407705674312575	688	NUFIP1	0.2559322033898305
688	ARCHS4	TCGA-04-1331-01	ZNF700_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	689	ZNF700	0.2565104166666667
689	Enrichr	TCGA-04-1331-01	SCAPER	2	300	299	20000	0.9407705674312575	690	SCAPER	0.25677966101694916
690	ChEA	TCGA-04-1331-01	CTCF_18555785_CHIPSEQ_ESCS_MOUSE	12	300	1640	20000	0.9988139299021059	691	CTCF	0.2577565632458234
691	ARCHS4	TCGA-04-1331-01	ZNF571_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	692	ZNF571	0.2578125
692	GTEx	TCGA-04-1331-01	KLF16_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	693	KLF16	0.2581818181818182
693	Enrichr	TCGA-04-1331-01	ZSCAN5B	2	300	299	20000	0.9407705674312575	694	ZSCAN5B	0.2584745762711864
694	GTEx	TCGA-04-1331-01	MESP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	695	MESP2	0.2593939393939394
695	ChEA	TCGA-04-1331-01	ESRRB_18555785_CHIPSEQ_ESCS_MOUSE	12	300	1642	20000	0.9988363581237538	696	ESRRB	0.26014319809069214
696	Enrichr	TCGA-04-1331-01	ZNF675	2	300	299	20000	0.9407705674312575	697	ZNF675	0.26016949152542374
697	GTEx	TCGA-04-1331-01	TBP_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	698	TBP	0.2606060606060606
698	ARCHS4	TCGA-04-1331-01	ZKSCAN2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	699	ZKSCAN2	0.26171875
699	GTEx	TCGA-04-1331-01	FIZ1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	700	FIZ1	0.26181818181818184
700	Enrichr	TCGA-04-1331-01	WNT8B	2	300	299	20000	0.9407705674312575	701	WNT8B	0.261864406779661
701	Enrichr	TCGA-04-1331-01	ZBED4	2	300	299	20000	0.9407705674312575	702	ZBED4	0.2627118644067797
702	ARCHS4	TCGA-04-1331-01	VEZF1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	703	VEZF1	0.2630208333333333
703	Enrichr	TCGA-04-1331-01	ZNF681	2	300	299	20000	0.9407705674312575	704	ZNF681	0.2635593220338983
704	GTEx	TCGA-04-1331-01	HNF4G_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	705	HNF4G	0.2642424242424242
705	ARCHS4	TCGA-04-1331-01	ARID2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	706	ARID2	0.2643229166666667
706	ReMap	TCGA-04-1331-01	SATB1	7	300	1351	20000	0.9998655122441323	707	SATB1	0.26440677966101694
707	ChEA	TCGA-04-1331-01	NFYB_21822215_CHIPSEQ_K562_HUMAN	14	300	1826	20000	0.9988562597921584	708	NFYB	0.2649164677804296
708	Enrichr	TCGA-04-1331-01	ZNF471	2	300	299	20000	0.9407705674312575	709	ZNF471	0.2652542372881356
709	GTEx	TCGA-04-1331-01	THAP7_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	710	THAP7	0.26545454545454544
710	ARCHS4	TCGA-04-1331-01	FOXD3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	711	FOXD3	0.265625
711	Enrichr	TCGA-04-1331-01	ZNF177	2	300	299	20000	0.9407705674312575	712	ZNF177	0.26610169491525426
712	GTEx	TCGA-04-1331-01	USF2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	713	USF2	0.26666666666666666
713	Enrichr	TCGA-04-1331-01	ZBTB24	2	300	299	20000	0.9407705674312575	714	ZBTB24	0.2669491525423729
714	ReMap	TCGA-04-1331-01	ZNF589	7	300	1446	20000	0.9999564778777378	715	ZNF589	0.2677966101694915
715	Enrichr	TCGA-04-1331-01	GRM6	2	300	299	20000	0.9407705674312575	716	GRM6	0.2677966101694915
716	Enrichr	TCGA-04-1331-01	ZNF486	2	300	299	20000	0.9407705674312575	717	ZNF486	0.26864406779661015
717	Enrichr	TCGA-04-1331-01	E2F3	2	300	299	20000	0.9407705674312575	718	E2F3	0.26949152542372884
718	ARCHS4	TCGA-04-1331-01	ZNF256_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	719	ZNF256	0.26953125
719	Enrichr	TCGA-04-1331-01	ZNF208	2	300	299	20000	0.9407705674312575	720	ZNF208	0.27033898305084747
720	ARCHS4	TCGA-04-1331-01	ISX_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	721	ISX	0.2708333333333333
721	ReMap	TCGA-04-1331-01	NFE2L1	7	300	1446	20000	0.9999564778777378	722	NFE2L1	0.2711864406779661
722	Enrichr	TCGA-04-1331-01	HOXA6	2	300	299	20000	0.9407705674312575	723	HOXA6	0.2711864406779661
723	GTEx	TCGA-04-1331-01	REPIN1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	724	REPIN1	0.2727272727272727
724	Enrichr	TCGA-04-1331-01	ZNF835	2	300	299	20000	0.9407705674312575	725	ZNF835	0.27288135593220336
725	ARCHS4	TCGA-04-1331-01	ZSCAN9_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	726	ZSCAN9	0.2734375
726	ChEA	TCGA-04-1331-01	TBX3_20139965_CHIPSEQ_ESCS_MOUSE	4	300	850	20000	0.9989821783313041	727	TBX3	0.2744630071599045
727	ReMap	TCGA-04-1331-01	KMT2B	7	300	1446	20000	0.9999564778777378	728	KMT2B	0.2745762711864407
728	Enrichr	TCGA-04-1331-01	ZNF169	2	300	299	20000	0.9407705674312575	729	ZNF169	0.2745762711864407
729	GTEx	TCGA-04-1331-01	CUX1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	730	CUX1	0.27515151515151515
730	Enrichr	TCGA-04-1331-01	ZNF44	2	300	299	20000	0.9407705674312575	731	ZNF44	0.2754237288135593
731	ARCHS4	TCGA-04-1331-01	NEUROG2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	732	NEUROG2	0.2760416666666667
732	GTEx	TCGA-04-1331-01	ADNP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	733	ADNP2	0.27636363636363637
733	GTEx	TCGA-04-1331-01	TEAD1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	734	TEAD1	0.2775757575757576
734	ReMap	TCGA-04-1331-01	IRF9	7	300	1446	20000	0.9999564778777378	735	IRF9	0.27796610169491526
735	Enrichr	TCGA-04-1331-01	RNF138	2	300	299	20000	0.9407705674312575	736	RNF138	0.27796610169491526
736	ARCHS4	TCGA-04-1331-01	ZNF615_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	737	ZNF615	0.2786458333333333
737	GTEx	TCGA-04-1331-01	ZNF724_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	738	ZNF724	0.2787878787878788
738	Enrichr	TCGA-04-1331-01	ZNF597	2	300	299	20000	0.9407705674312575	739	ZNF597	0.2788135593220339
739	Enrichr	TCGA-04-1331-01	ZNF432	2	300	299	20000	0.9407705674312575	740	ZNF432	0.2796610169491525
740	GTEx	TCGA-04-1331-01	ZNF14_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	741	ZNF14	0.28
741	Enrichr	TCGA-04-1331-01	GATA4	2	300	299	20000	0.9407705674312575	742	GATA4	0.28135593220338984
742	Enrichr	TCGA-04-1331-01	ZNF839	2	300	299	20000	0.9407705674312575	743	ZNF839	0.28220338983050847
743	Enrichr	TCGA-04-1331-01	SOX7	2	300	299	20000	0.9407705674312575	744	SOX7	0.2830508474576271
744	GTEx	TCGA-04-1331-01	KDM2A_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	745	KDM2A	0.28363636363636363
745	Enrichr	TCGA-04-1331-01	ZNF575	2	300	299	20000	0.9407705674312575	746	ZNF575	0.2838983050847458
746	Enrichr	TCGA-04-1331-01	ZNF573	2	300	299	20000	0.9407705674312575	747	ZNF573	0.2847457627118644
747	ReMap	TCGA-04-1331-01	GLYR1	7	300	1446	20000	0.9999564778777378	748	GLYR1	0.2847457627118644
748	GTEx	TCGA-04-1331-01	ZSCAN25_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	749	ZSCAN25	0.28484848484848485
749	ARCHS4	TCGA-04-1331-01	ZNF207_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	750	ZNF207	0.28515625
750	Enrichr	TCGA-04-1331-01	NR5A2	2	300	299	20000	0.9407705674312575	751	NR5A2	0.2864406779661017
751	Enrichr	TCGA-04-1331-01	ZNF337	2	300	299	20000	0.9407705674312575	752	ZNF337	0.28728813559322036
752	ReMap	TCGA-04-1331-01	FOXJ2	7	300	1446	20000	0.9999564778777378	753	FOXJ2	0.288135593220339
753	Enrichr	TCGA-04-1331-01	ZNF99	2	300	299	20000	0.9407705674312575	754	ZNF99	0.288135593220339
754	GTEx	TCGA-04-1331-01	AHCTF1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	755	AHCTF1	0.2884848484848485
755	Enrichr	TCGA-04-1331-01	ZNF396	2	300	299	20000	0.9407705674312575	756	ZNF396	0.2889830508474576
756	Enrichr	TCGA-04-1331-01	ZNF544	2	300	299	20000	0.9407705674312575	757	ZNF544	0.28983050847457625
757	GTEx	TCGA-04-1331-01	CIC_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	758	CIC	0.2909090909090909
758	Enrichr	TCGA-04-1331-01	YEATS4	2	300	299	20000	0.9407705674312575	759	YEATS4	0.29152542372881357
759	ARCHS4	TCGA-04-1331-01	ZNF302_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	760	ZNF302	0.2916666666666667
760	GTEx	TCGA-04-1331-01	PURB_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	761	PURB	0.2921212121212121
761	Enrichr	TCGA-04-1331-01	RORC	2	300	299	20000	0.9407705674312575	762	RORC	0.2923728813559322
762	Enrichr	TCGA-04-1331-01	ZNF26	2	300	299	20000	0.9407705674312575	763	ZNF26	0.29322033898305083
763	GTEx	TCGA-04-1331-01	NKX32_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	764	NKX32	0.29333333333333333
764	Enrichr	TCGA-04-1331-01	ZNF552	2	300	299	20000	0.9407705674312575	765	ZNF552	0.2940677966101695
765	ARCHS4	TCGA-04-1331-01	PRDM15_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	766	PRDM15	0.2942708333333333
766	GTEx	TCGA-04-1331-01	LMX1A_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	767	LMX1A	0.29454545454545455
767	Enrichr	TCGA-04-1331-01	PAX1	2	300	299	20000	0.9407705674312575	768	PAX1	0.29491525423728815
768	ARCHS4	TCGA-04-1331-01	BNC1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	769	BNC1	0.2955729166666667
769	GTEx	TCGA-04-1331-01	SMYD3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	770	SMYD3	0.2957575757575758
770	Enrichr	TCGA-04-1331-01	ZNF346	2	300	299	20000	0.9407705674312575	771	ZNF346	0.2957627118644068
771	ChEA	TCGA-04-1331-01	KDM2B_26808549_CHIPSEQ_JURKAT_HUMAN	14	300	1868	20000	0.9992250763560745	772	KDM2B	0.29594272076372313
772	Enrichr	TCGA-04-1331-01	ZMAT3	2	300	299	20000	0.9407705674312575	773	ZMAT3	0.2966101694915254
773	ARCHS4	TCGA-04-1331-01	EOMES_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	774	EOMES	0.296875
774	GTEx	TCGA-04-1331-01	ZSCAN31_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	775	ZSCAN31	0.296969696969697
775	Enrichr	TCGA-04-1331-01	EN2	2	300	299	20000	0.9407705674312575	776	EN2	0.29745762711864404
776	ARCHS4	TCGA-04-1331-01	ZNF197_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	777	ZNF197	0.2981770833333333
777	ReMap	TCGA-04-1331-01	ZC3H8	7	300	1448	20000	0.9999575138539509	778	ZC3H8	0.2983050847457627
778	Enrichr	TCGA-04-1331-01	BCL6B	2	300	299	20000	0.9407705674312575	779	BCL6B	0.2983050847457627
779	ChEA	TCGA-04-1331-01	TCF3_18467660_CHIPCHIP_MESCS_MOUSE	6	300	1093	20000	0.9992251635550691	780	TCF3	0.29832935560859186
780	Enrichr	TCGA-04-1331-01	ZNF846	2	300	299	20000	0.9407705674312575	781	ZNF846	0.29915254237288136
781	GTEx	TCGA-04-1331-01	ZNF716_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	782	ZNF716	0.2993939393939394
782	ARCHS4	TCGA-04-1331-01	GLI2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	783	GLI2	0.2994791666666667
783	Enrichr	TCGA-04-1331-01	RGS6	2	300	299	20000	0.9407705674312575	784	RGS6	0.3
784	ChEA	TCGA-04-1331-01	BACH1_22875853_CHIPPCR_HELA_AND_SCP4_HUMAN	8	300	1300	20000	0.999234444482134	785	BACH1	0.30071599045346065
785	ARCHS4	TCGA-04-1331-01	ZNF202_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	786	ZNF202	0.30078125
786	Enrichr	TCGA-04-1331-01	ZNF233	2	300	299	20000	0.9407705674312575	787	ZNF233	0.3008474576271186
787	Enrichr	TCGA-04-1331-01	FOXN3	2	300	299	20000	0.9407705674312575	788	FOXN3	0.3016949152542373
788	ReMap	TCGA-04-1331-01	ZBED1	7	300	1448	20000	0.9999575138539509	789	ZBED1	0.3016949152542373
789	GTEx	TCGA-04-1331-01	ZFP41_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	790	ZFP41	0.3018181818181818
790	GTEx	TCGA-04-1331-01	TOPORS_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	791	TOPORS	0.30303030303030304
791	ARCHS4	TCGA-04-1331-01	PAX3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	792	PAX3	0.3033854166666667
792	Enrichr	TCGA-04-1331-01	NR0B2	2	300	299	20000	0.9407705674312575	793	NR0B2	0.30338983050847457
793	Enrichr	TCGA-04-1331-01	HIST1H1E	2	300	299	20000	0.9407705674312575	794	HIST1H1E	0.3042372881355932
794	GTEx	TCGA-04-1331-01	ZNF844_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	795	ZNF844	0.30424242424242426
795	ARCHS4	TCGA-04-1331-01	SOX21_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	796	SOX21	0.3046875
796	ReMap	TCGA-04-1331-01	ETV6	7	300	1448	20000	0.9999575138539509	797	ETV6	0.3050847457627119
797	Enrichr	TCGA-04-1331-01	HIST1H1T	2	300	299	20000	0.9407705674312575	798	HIST1H1T	0.3050847457627119
798	GTEx	TCGA-04-1331-01	AKAP8_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	799	AKAP8	0.3054545454545455
799	Enrichr	TCGA-04-1331-01	TBX5	2	300	299	20000	0.9407705674312575	800	TBX5	0.3059322033898305
800	Enrichr	TCGA-04-1331-01	GSC	2	300	299	20000	0.9407705674312575	801	GSC	0.30677966101694915
801	ARCHS4	TCGA-04-1331-01	SCMH1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	802	SCMH1	0.3072916666666667
802	Enrichr	TCGA-04-1331-01	ZNF558	2	300	299	20000	0.9407705674312575	803	ZNF558	0.3076271186440678
803	GTEx	TCGA-04-1331-01	MECP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	804	MECP2	0.30787878787878786
804	Enrichr	TCGA-04-1331-01	GTF2IRD2B	2	300	299	20000	0.9407705674312575	805	GTF2IRD2B	0.30847457627118646
805	ReMap	TCGA-04-1331-01	SMAD5	7	300	1448	20000	0.9999575138539509	806	SMAD5	0.30847457627118646
806	ARCHS4	TCGA-04-1331-01	CENPA_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	807	CENPA	0.30859375
807	Enrichr	TCGA-04-1331-01	ZNF454	2	300	299	20000	0.9407705674312575	808	ZNF454	0.3093220338983051
808	ARCHS4	TCGA-04-1331-01	AEBP2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	809	AEBP2	0.3098958333333333
809	Enrichr	TCGA-04-1331-01	KLF12	2	300	299	20000	0.9407705674312575	810	KLF12	0.3101694915254237
810	GTEx	TCGA-04-1331-01	NKRF_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	811	NKRF	0.3103030303030303
811	Enrichr	TCGA-04-1331-01	ZNF526	2	300	299	20000	0.9407705674312575	812	ZNF526	0.31101694915254235
812	ARCHS4	TCGA-04-1331-01	RFX6_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	813	RFX6	0.3111979166666667
813	Enrichr	TCGA-04-1331-01	DPF3	2	300	299	20000	0.9407705674312575	814	DPF3	0.31186440677966104
814	ARCHS4	TCGA-04-1331-01	TP73_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	815	TP73	0.3125
815	Enrichr	TCGA-04-1331-01	TUB	2	300	299	20000	0.9407705674312575	816	TUB	0.31271186440677967
816	GTEx	TCGA-04-1331-01	HEY1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	817	HEY1	0.31272727272727274
817	Enrichr	TCGA-04-1331-01	NR4A3	2	300	299	20000	0.9407705674312575	818	NR4A3	0.3135593220338983
818	GTEx	TCGA-04-1331-01	GSC2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	819	GSC2	0.31393939393939396
819	ARCHS4	TCGA-04-1331-01	DMTF1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	820	DMTF1	0.3151041666666667
820	ReMap	TCGA-04-1331-01	SPIB	7	300	1448	20000	0.9999575138539509	821	SPIB	0.3152542372881356
821	Enrichr	TCGA-04-1331-01	ZNF549	2	300	299	20000	0.9407705674312575	822	ZNF549	0.31610169491525425
